,age,gender,occupation,line_of_work,time_bp,time_dp,travel_time,easeof_online,home_env,prod_inc,sleep_bal,new_skill,fam_connect,relaxed,self_time,like_hw,dislike_hw,prefer,certaindays_hw,Unnamed: 19,time_bp.1,travel+work
1051,26-32,Female,Working Professional,Teaching,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,,9,
1052,33-40,Female,Medical Professional aiding efforts against COVID-19,,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,,5,
1053,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
1054,26-32,Female,Working Professional,Teaching,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,,9,
1055,33-40,Female,Medical Professional aiding efforts against COVID-19,,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,,5,
1056,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
1057,26-32,Female,Working Professional,Teaching,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,,9,
1058,33-40,Female,Medical Professional aiding efforts against COVID-19,,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,,5,
1059,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
1060,26-32,Female,Working Professional,Teaching,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,,9,
1061,33-40,Female,Medical Professional aiding efforts against COVID-19,,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,,5,
1062,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
1063,33-40,Female,Medical Professional aiding efforts against COVID-19,,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,,5,
1064,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
1065,26-32,Female,Working Professional,Teaching,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,,9,
1066,33-40,Female,Medical Professional aiding efforts against COVID-19,,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,,5,
1067,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
1068,26-32,Female,Working Professional,Teaching,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,,9,
1069,33-40,Female,Medical Professional aiding efforts against COVID-19,,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,,5,
1070,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
1071,26-32,Female,Homemaker,,5,12,0.5,3,5,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,100,111,Complete Physical Attendance,Maybe,,5,
1072,26-32,Male,Working Professional,Engineering,9,11,0.5,3,2,0.5,0.5,0.5,0.5,0.0,0.0,1111,110,Complete Physical Attendance,Maybe,,9,
1073,26-32,Male,Working Professional,Engineering,11,12,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,-0.5,1111,1100,Complete Physical Attendance,Yes,,11,
1074,40-50,Male,Working Professional,Engineering,5,5,0.5,2,2,0.5,-0.5,0.5,0.5,0.5,0.5,1100,101,Work/study from home,Yes,,5,
1075,26-32,Male,Working Professional,Engineering,9,9,1.5,3,5,0.0,0.0,0.0,0.0,0.0,0.0,1000,1111,Complete Physical Attendance,No,,9,
1076,26-32,Male,Working Professional,Engineering,9,5,1.5,2,3,0.5,0.5,0.5,0.5,0.5,0.5,1001,100,Work/study from home,Yes,,9,
1077,26-32,Male,Working Professional,Engineering,11,12,0.5,3,3,0.0,0.0,-1.0,-1.0,0.0,0.0,11,1010,Complete Physical Attendance,Maybe,,11,
1078,26-32,Male,Entrepreneur,,5,5,0.5,3,4,-0.5,-1.0,0.5,0.0,0.0,0.0,1111,1101,Complete Physical Attendance,Yes,,5,
1079,26-32,Female,Homemaker,,5,12,0.5,3,5,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,100,111,Complete Physical Attendance,Maybe,,5,
1080,26-32,Male,Working Professional,Engineering,9,11,0.5,3,2,0.5,0.5,0.5,0.5,0.0,0.0,1111,110,Complete Physical Attendance,Maybe,,9,
1081,26-32,Male,Working Professional,Engineering,11,12,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,-0.5,1111,1100,Complete Physical Attendance,Yes,,11,
1082,40-50,Male,Working Professional,Engineering,5,5,0.5,2,2,0.5,-0.5,0.5,0.5,0.5,0.5,1100,101,Work/study from home,Yes,,5,
1083,26-32,Male,Working Professional,Engineering,9,9,1.5,3,5,0.0,0.0,0.0,0.0,0.0,0.0,1000,1111,Complete Physical Attendance,No,,9,
1084,26-32,Male,Working Professional,Engineering,9,5,1.5,2,3,0.5,0.5,0.5,0.5,0.5,0.5,1001,100,Work/study from home,Yes,,9,
1085,26-32,Male,Working Professional,Engineering,11,12,0.5,3,3,0.0,0.0,-1.0,-1.0,0.0,0.0,11,1010,Complete Physical Attendance,Maybe,,11,
1086,26-32,Male,Entrepreneur,,5,5,0.5,3,4,-0.5,-1.0,0.5,0.0,0.0,0.0,1111,1101,Complete Physical Attendance,Yes,,5,
1087,26-32,Female,Homemaker,,5,12,0.5,3,5,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,100,111,Complete Physical Attendance,Maybe,,5,
1088,26-32,Male,Working Professional,Engineering,9,11,0.5,3,2,0.5,0.5,0.5,0.5,0.0,0.0,1111,110,Complete Physical Attendance,Maybe,,9,
1089,26-32,Male,Working Professional,Engineering,11,12,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,-0.5,1111,1100,Complete Physical Attendance,Yes,,11,
1090,40-50,Male,Working Professional,Engineering,5,5,0.5,2,2,0.5,-0.5,0.5,0.5,0.5,0.5,1100,101,Work/study from home,Yes,,5,
1091,26-32,Male,Working Professional,Engineering,9,9,1.5,3,5,0.0,0.0,0.0,0.0,0.0,0.0,1000,1111,Complete Physical Attendance,No,,9,
1092,26-32,Male,Working Professional,Engineering,9,5,1.5,2,3,0.5,0.5,0.5,0.5,0.5,0.5,1001,100,Work/study from home,Yes,,9,
1093,26-32,Male,Working Professional,Engineering,11,12,0.5,3,3,0.0,0.0,-1.0,-1.0,0.0,0.0,11,1010,Complete Physical Attendance,Maybe,,11,
1094,26-32,Male,Entrepreneur,,5,5,0.5,3,4,-0.5,-1.0,0.5,0.0,0.0,0.0,1111,1101,Complete Physical Attendance,Yes,,5,
1095,26-32,Female,Homemaker,,5,12,0.5,3,5,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,100,111,Complete Physical Attendance,Maybe,,5,
1096,26-32,Male,Working Professional,Engineering,9,11,0.5,3,2,0.5,0.5,0.5,0.5,0.0,0.0,1111,110,Complete Physical Attendance,Maybe,,9,
1097,26-32,Male,Working Professional,Engineering,11,12,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,-0.5,1111,1100,Complete Physical Attendance,Yes,,11,
1098,40-50,Male,Working Professional,Engineering,5,5,0.5,2,2,0.5,-0.5,0.5,0.5,0.5,0.5,1100,101,Work/study from home,Yes,,5,
1099,26-32,Male,Working Professional,Engineering,9,9,1.5,3,5,0.0,0.0,0.0,0.0,0.0,0.0,1000,1111,Complete Physical Attendance,No,,9,
1100,26-32,Male,Working Professional,Engineering,9,5,1.5,2,3,0.5,0.5,0.5,0.5,0.5,0.5,1001,100,Work/study from home,Yes,,9,
1101,26-32,Male,Working Professional,Engineering,11,12,0.5,3,3,0.0,0.0,-1.0,-1.0,0.0,0.0,11,1010,Complete Physical Attendance,Maybe,,11,
1102,26-32,Male,Entrepreneur,,5,5,0.5,3,4,-0.5,-1.0,0.5,0.0,0.0,0.0,1111,1101,Complete Physical Attendance,Yes,,5,
1103,26-32,Female,Homemaker,,5,12,0.5,3,5,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,100,111,Complete Physical Attendance,Maybe,,5,
1104,26-32,Male,Working Professional,Engineering,9,11,0.5,3,2,0.5,0.5,0.5,0.5,0.0,0.0,1111,110,Complete Physical Attendance,Maybe,,9,
1105,26-32,Male,Working Professional,Engineering,11,12,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,-0.5,1111,1100,Complete Physical Attendance,Yes,,11,
1106,40-50,Male,Working Professional,Engineering,5,5,0.5,2,2,0.5,-0.5,0.5,0.5,0.5,0.5,1100,101,Work/study from home,Yes,,5,
1107,26-32,Male,Working Professional,Engineering,9,9,1.5,3,5,0.0,0.0,0.0,0.0,0.0,0.0,1000,1111,Complete Physical Attendance,No,,9,
1108,26-32,Male,Working Professional,Engineering,9,5,1.5,2,3,0.5,0.5,0.5,0.5,0.5,0.5,1001,100,Work/study from home,Yes,,9,
1109,26-32,Male,Working Professional,Engineering,11,12,0.5,3,3,0.0,0.0,-1.0,-1.0,0.0,0.0,11,1010,Complete Physical Attendance,Maybe,,11,
1110,26-32,Male,Entrepreneur,,5,5,0.5,3,4,-0.5,-1.0,0.5,0.0,0.0,0.0,1111,1101,Complete Physical Attendance,Yes,,5,
1111,26-32,Female,Homemaker,,5,12,0.5,3,5,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,100,111,Complete Physical Attendance,Maybe,,5,
1112,26-32,Male,Working Professional,Engineering,9,11,0.5,3,2,0.5,0.5,0.5,0.5,0.0,0.0,1111,110,Complete Physical Attendance,Maybe,,9,
1113,26-32,Male,Working Professional,Engineering,11,12,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,-0.5,1111,1100,Complete Physical Attendance,Yes,,11,
1114,40-50,Male,Working Professional,Engineering,5,5,0.5,2,2,0.5,-0.5,0.5,0.5,0.5,0.5,1100,101,Work/study from home,Yes,,5,
1115,26-32,Male,Working Professional,Engineering,9,9,1.5,3,5,0.0,0.0,0.0,0.0,0.0,0.0,1000,1111,Complete Physical Attendance,No,,9,
1116,26-32,Male,Working Professional,Engineering,9,5,1.5,2,3,0.5,0.5,0.5,0.5,0.5,0.5,1001,100,Work/study from home,Yes,,9,
1117,26-32,Male,Working Professional,Engineering,11,12,0.5,3,3,0.0,0.0,-1.0,-1.0,0.0,0.0,11,1010,Complete Physical Attendance,Maybe,,11,
1118,26-32,Male,Entrepreneur,,5,5,0.5,3,4,-0.5,-1.0,0.5,0.0,0.0,0.0,1111,1101,Complete Physical Attendance,Yes,,5,
1119,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
1120,26-32,Female,Working Professional,Teaching,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,,9,
1121,33-40,Female,Medical Professional aiding efforts against COVID-19,,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,,5,
1122,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
1123,26-32,Female,Homemaker,,5,12,0.5,3,5,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,100,111,Complete Physical Attendance,Maybe,,5,
1124,26-32,Male,Working Professional,Engineering,9,11,0.5,3,2,0.5,0.5,0.5,0.5,0.0,0.0,1111,110,Complete Physical Attendance,Maybe,,9,
1125,26-32,Male,Working Professional,Engineering,11,12,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,-0.5,1111,1100,Complete Physical Attendance,Yes,,11,
1126,40-50,Male,Working Professional,Engineering,5,5,0.5,2,2,0.5,-0.5,0.5,0.5,0.5,0.5,1100,101,Work/study from home,Yes,,5,
1127,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
1128,26-32,Female,Working Professional,Teaching,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,,9,
1129,33-40,Female,Medical Professional aiding efforts against COVID-19,,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,,5,
1130,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
1131,26-32,Female,Homemaker,,5,12,0.5,3,5,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,100,111,Complete Physical Attendance,Maybe,,5,
1132,26-32,Male,Working Professional,Engineering,9,11,0.5,3,2,0.5,0.5,0.5,0.5,0.0,0.0,1111,110,Complete Physical Attendance,Maybe,,9,
1133,26-32,Male,Working Professional,Engineering,11,12,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,-0.5,1111,1100,Complete Physical Attendance,Yes,,11,
1134,40-50,Male,Working Professional,Engineering,5,5,0.5,2,2,0.5,-0.5,0.5,0.5,0.5,0.5,1100,101,Work/study from home,Yes,,5,
1135,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
1136,26-32,Female,Working Professional,Teaching,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,,9,
1137,33-40,Female,Medical Professional aiding efforts against COVID-19,,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,,5,
1138,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
1139,26-32,Female,Homemaker,,5,12,0.5,3,5,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,100,111,Complete Physical Attendance,Maybe,,5,
1140,26-32,Male,Working Professional,Engineering,9,11,0.5,3,2,0.5,0.5,0.5,0.5,0.0,0.0,1111,110,Complete Physical Attendance,Maybe,,9,
1141,26-32,Male,Working Professional,Engineering,11,12,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,-0.5,1111,1100,Complete Physical Attendance,Yes,,11,
1142,40-50,Male,Working Professional,Engineering,5,5,0.5,2,2,0.5,-0.5,0.5,0.5,0.5,0.5,1100,101,Work/study from home,Yes,,5,
1143,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
1144,26-32,Female,Working Professional,Teaching,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,,9,
1145,33-40,Female,Medical Professional aiding efforts against COVID-19,,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,,5,
1146,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
1147,26-32,Female,Homemaker,,5,12,0.5,3,5,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,100,111,Complete Physical Attendance,Maybe,,5,
1148,26-32,Male,Working Professional,Engineering,9,11,0.5,3,2,0.5,0.5,0.5,0.5,0.0,0.0,1111,110,Complete Physical Attendance,Maybe,,9,
1149,26-32,Male,Working Professional,Engineering,11,12,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,-0.5,1111,1100,Complete Physical Attendance,Yes,,11,
1150,40-50,Male,Working Professional,Engineering,5,5,0.5,2,2,0.5,-0.5,0.5,0.5,0.5,0.5,1100,101,Work/study from home,Yes,,5,
1151,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
1152,26-32,Female,Working Professional,Teaching,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,,9,
1153,33-40,Female,Medical Professional aiding efforts against COVID-19,,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,,5,
1154,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
1155,26-32,Female,Homemaker,,5,12,0.5,3,5,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,100,111,Complete Physical Attendance,Maybe,,5,
1156,26-32,Male,Working Professional,Engineering,9,11,0.5,3,2,0.5,0.5,0.5,0.5,0.0,0.0,1111,110,Complete Physical Attendance,Maybe,,9,
1157,26-32,Male,Working Professional,Engineering,11,12,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,-0.5,1111,1100,Complete Physical Attendance,Yes,,11,
1158,40-50,Male,Working Professional,Engineering,5,5,0.5,2,2,0.5,-0.5,0.5,0.5,0.5,0.5,1100,101,Work/study from home,Yes,,5,
1159,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
1160,26-32,Female,Working Professional,Teaching,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,,9,
1161,33-40,Female,Medical Professional aiding efforts against COVID-19,,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,,5,
1162,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
1163,26-32,Female,Homemaker,,5,12,0.5,3,5,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,100,111,Complete Physical Attendance,Maybe,,5,
1164,26-32,Male,Working Professional,Engineering,9,11,0.5,3,2,0.5,0.5,0.5,0.5,0.0,0.0,1111,110,Complete Physical Attendance,Maybe,,9,
1165,26-32,Male,Working Professional,Engineering,11,12,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,-0.5,1111,1100,Complete Physical Attendance,Yes,,11,
1166,40-50,Male,Working Professional,Engineering,5,5,0.5,2,2,0.5,-0.5,0.5,0.5,0.5,0.5,1100,101,Work/study from home,Yes,,5,
1167,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
1168,26-32,Female,Working Professional,Teaching,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,,9,
1169,33-40,Female,Medical Professional aiding efforts against COVID-19,,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,,5,
1170,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
1171,26-32,Female,Homemaker,,5,12,0.5,3,5,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,100,111,Complete Physical Attendance,Maybe,,5,
1172,26-32,Male,Working Professional,Engineering,9,11,0.5,3,2,0.5,0.5,0.5,0.5,0.0,0.0,1111,110,Complete Physical Attendance,Maybe,,9,
1173,26-32,Male,Working Professional,Engineering,11,12,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,-0.5,1111,1100,Complete Physical Attendance,Yes,,11,
1174,40-50,Male,Working Professional,Engineering,5,5,0.5,2,2,0.5,-0.5,0.5,0.5,0.5,0.5,1100,101,Work/study from home,Yes,,5,
